"Id","Sales"
1,3787.9
24825,4141.02
5993,3464.31
37665,5149.87
18833,3940.74
12841,4752.86
19689,3490.16
857,3771.33
15409,5182.85
38521,5883.06
13697,5469.33
7705,3620.77
39377,6342.74
20545,3667.58
1713,4455.03
16265,4161.64
33385,5023.73
27393,5289.49
2569,4978.74
40233,5314.46
21401,4898.41
35953,4345.58
34241,4054.72
3425,4409.17
22257,3699.41
9417,4067.68
30817,3637.56
10273,4253.34
35097,4150.85
23113,3805.06
4281,3771.93
14553,5318.47
8561,3899.55
29961,3668.3
25681,4994.82
5137,3509.72
23969,4210.72
36809,4540.33
17977,3618.94
26537,5468.63
11985,4835.82
6849,3480.28
17121,3658.59
29105,4045.25
32529,4157.04
11129,4296.47
31673,3545.3
28249,4180.7
23970,7631.53
1714,8732.55
24826,7907.65
18834,5672.56
38522,10013.7
5994,5637.69
35954,7468.15
2,7519.96
39378,4221.9
4282,3732.25
29106,5927.62
8562,6233.68
9418,3440.07
25682,8622.99
19690,5360.9
34242,3761.84
16266,4210.05
22258,3433.87
26538,9912.15
20546,5543.48
10274,3694.95
30818,5892.39
37666,7922.46
33386,4416.83
14554,12550.8
858,7841.21
21402,3917.51
2570,9912.74
11130,7384.25
5138,5554.92
40234,4766.17
32530,6101.52
36810,8072.93
11986,8067.31
15410,4024.7
35098,7236.03
29962,5871.42
23114,7246
17978,5882.3
31674,5780.43
28250,3751.18
6850,5807.62
13698,8904.13
27394,3857.12
7706,5815.25
17122,6641.61
12842,8320.83
3426,3362.5
4283,6430.63
23971,10691.7
24827,10756.3
1715,10965.5
8563,9488.81
5995,8176.97
29107,10195.2
38523,15323
34243,7529.1
22259,6578.12
35955,10812.2
3,8819.35
20547,8877.5
39379,6112.06
16267,7894.86
26539,14021.4
23115,10886.3
18835,9919.52
25683,12586.4
37667,12628.1
859,9071.56
17123,10388.9
5139,8467.21
19691,8411.82
9419,3647.37
7707,9300.52
11987,10062.3
10275,5588.57
35099,11421.4
33387,6525.9
14555,14403.1
21403,5857.52
2571,13093
11131,10285.9
29963,9291.91
15411,5761.62
28251,7610.98
32531,11553.1
13699,13315.9
36811,11371.3
30819,9108.59
40235,8901.36
6851,8390.33
12843,10621.5
27395,5686.75
17979,8875.81
3427,4531.26
31675,9766.4
860,7188.93
24828,6500.18
5996,6205.76
4284,3652.47
26540,9064.07
23972,7253.63
1716,8262.05
28252,3613.65
4,7751.89
23116,5874.75
37668,7526.29
16268,4042.77
35956,7348.4
11132,6478.52
19692,4580.06
5140,5786.56
22260,3210.31
32532,5757.27
11988,8255.66
30820,5315.7
39380,4126.8
10276,3550.26
33388,3704.82
14556,10271.4
40236,4143.67
25684,7284.17
6852,5275.21
17124,5621.85
34244,3268.32
15412,4781.47
3428,3812.25
20548,4972.88
9420,3212.67
17980,5802.55
21404,3853.1
35100,6093.97
7708,5629.7
8564,5880.71
29108,5687.38
2572,9925.2
29964,5996.47
36812,7221.08
38524,8859.18
27396,3425.06
13700,9122.71
31676,5317.78
12844,7916.04
18836,5413.76
16269,6857.06
23973,8109.88
4285,6145.53
11989,8124.53
11133,7734.94
861,7716.47
23117,8025.99
1717,8622.29
5997,6181.46
5,7297.34
17125,6701.64
34245,6425.86
22261,6059.9
21405,5404.52
26541,11394
9421,4255.54
30821,6083.11
10277,6368.29
35101,7263.82
33389,5697.48
35957,7337.06
5141,6041.34
12845,9012.22
6853,6523.44
36813,7518.5
20549,6732.12
3429,4674.42
32533,7535.24
2573,11377.8
8565,7095.94
24829,8344.04
29109,6678.62
18837,6101.92
25685,8982.67
15413,5742.57
40237,7422.02
38525,12200.9
7709,6368
17981,6298.2
39381,6379.68
27397,5124.36
29965,6404.53
31677,5835.82
19693,6058.66
14557,12298.5
28253,6917.78
13701,9893.51
37669,8119.75
24830,5150.22
34246,4830.52
35102,6054.04
10278,4919.35
20550,5130.17
5142,5275.73
16270,4900.57
22262,4529.6
15414,4538.54
30822,4907.64
11990,6379.16
6,5830.45
11134,5905.4
8566,5735.96
862,5862.42
29966,5119.88
13702,6646.03
17126,5378.02
26542,6903.06
39382,5159.08
1718,6658.26
17982,4867.51
33390,4420.87
27398,4475.21
29110,5690.15
2574,7576.84
19694,4580.51
40238,5393.49
35958,5704.57
3430,3953.9
28254,5228.13
9422,3783.06
32534,5545.47
36814,5650.68
18838,5067.49
23118,5397.81
4286,4839.98
14558,7574.15
38526,7290.76
12846,6088.44
6854,5169.87
25686,6057.73
21406,4413.54
23974,5379.47
7710,5476.55
37670,6181.3
31678,5119.86
5998,5222.5
5143,6569.49
22263,5495.9
4287,5405.47
26543,9230.85
10279,5373.01
24831,8182.68
27399,5962.02
29111,6714.41
18839,7853.14
23975,7819
11135,7228.38
25687,8068.21
