"Id","Sales"
1,4226.76
24825,4931.68
5993,3233.96
37665,5055.42
18833,3691.44
12841,5443.98
19689,3277.02
857,4369.61
15409,4816.84
38521,5653.43
13697,5398.58
7705,3533.6
39377,4495.51
20545,3533.98
1713,4537.41
16265,4348.33
33385,3695.01
27393,4364.22
2569,4907.38
40233,5055.02
21401,3887.17
35953,4396.34
34241,3883.01
3425,4261.55
22257,4034.13
9417,3691.8
30817,3362.64
10273,4600.22
35097,4298.43
23113,4037.66
4281,4045.37
14553,5537.38
8561,3798.43
29961,3883.75
25681,4987.55
5137,3541.64
23969,4302.72
36809,4941.9
17977,4120.73
26537,5193.08
11985,4623.69
6849,3433.54
17121,4559.15
29105,4192.59
32529,3914.8
11129,4467.82
31673,3465.15
28249,4174.07
23970,7236.89
1714,9682.55
24826,8160.12
18834,5376.7
38522,9638.73
5994,5458.84
35954,7626.19
2,7234.28
39378,4104
4282,3840.08
29106,5689.86
8562,5441.64
9418,3247.46
25682,8552.84
19690,5366.03
34242,3863.76
16266,4346.66
22258,3635.45
26538,10169.1
20546,5101.42
10274,4053.05
30818,5603.16
37666,7993.07
33386,4039.96
14554,12266.3
858,8267.41
21402,3549.14
2570,10101
11130,7290.2
5138,5668.22
40234,4229.76
32530,5979.15
36810,8089.05
11986,7597.28
15410,4015.93
35098,7391.75
29962,6010.91
23114,6663.12
17978,5469.74
31674,5981.88
28250,4058.81
6850,5843.65
13698,8985.93
27394,3778.95
7706,5742.1
17122,6015.61
12842,8701.27
3426,4044.04
4283,6116.74
23971,11044
24827,11164.9
1715,11702
8563,10354.1
5995,8076.09
29107,11143.7
38523,14211.7
34243,7745.51
22259,7253.92
35955,11091.6
3,8688.69
20547,8061.47
39379,4852.4
16267,8409.53
26539,13609.7
23115,11254.9
18835,10048.4
25683,13040
37667,12791.5
859,9594.73
17123,12027.1
5139,8963.73
19691,9333.27
9419,3938.74
7707,9178.18
11987,8172.62
10275,6429.66
35099,11557.9
33387,5079.12
14555,13214.7
21403,4872.95
2571,12152.5
11131,10548.9
29963,9153.28
15411,5404.3
28251,7327.26
32531,10791.3
13699,13898.4
36811,10896.2
30819,9873.74
40235,8211.51
6851,8344.58
12843,11361.3
27395,4930.52
17979,10122.7
3427,4581.48
31675,10713.6
860,7054.42
24828,7043.15
5996,6206.55
4284,3628.06
26540,9585.53
23972,7695.86
1716,8743.69
28252,3527.31
4,7865.18
23116,5935.91
37668,7141.66
16268,4016.5
35956,7356.1
11132,6093.87
19692,4543.19
5140,5401.52
22260,3248.52
32532,5848.95
11988,7266.83
30820,5275.68
39380,3086.42
10276,3393.85
33388,2872.78
14556,9784.09
40236,3792.47
25684,7766.51
6852,5349.33
17124,5355.78
34244,3407.24
15412,4250.28
3428,3828.77
20548,4462.62
9420,2909.76
17980,6025.41
21404,3236.92
35100,6003.93
7708,5491.22
8564,6087.31
29108,5626.65
2572,9717.5
29964,5863.4
36812,6619.53
38524,9339.08
27396,3366.48
13700,9081.58
31676,5417.1
12844,7371.84
18836,5076.9
16269,6912.88
23973,7521.66
4285,5904.98
11989,7153.05
11133,7731.36
861,7578.76
23117,7398.2
1717,8393
5997,5830.38
5,7110.49
17125,7246.64
34245,6452.32
22261,5940.02
21405,3538.37
26541,11873.4
9421,3477.78
30821,5845.52
10277,6378.43
35101,7584.36
33389,3621.51
35957,7165.55
5141,5770.07
12845,8868.8
6853,6381.26
36813,7331.87
20549,5272.62
3429,3841.33
32533,7078.16
2573,10654.2
8565,7907.49
24829,8444.85
29109,6573.74
18837,6327.79
25685,9008.02
15413,4405.2
40237,6221.86
38525,11258.1
7709,6305.89
17981,6418.99
39381,3925.26
27397,3981.9
29965,6348.72
31677,6124.43
19693,5640.15
14557,11863.8
28253,6214.62
13701,9875.12
37669,8133.86
24830,5619.78
34246,4746.11
35102,5723.84
10278,4869.62
20550,5062.56
5142,5136.73
16270,5124.94
22262,4796.85
15414,4967.95
30822,4934.31
11990,5359.67
6,5719.81
11134,5508.15
8566,5839.46
862,5732.83
29966,4864.39
13702,6768.87
17126,5584.14
26542,7140.41
39382,4757.12
1718,6794.14
17982,4936.37
33390,4050.7
27398,4694.88
29110,5688.22
2574,7296.87
19694,4417.29
40238,5037.74
35958,5545.55
3430,4886.5
28254,4893.2
9422,4086.02
32534,5422.58
36814,5378.05
18838,4906.94
23118,5674.78
4286,4886.16
14558,7303.75
38526,7307.33
12846,5862.18
6854,4924.26
25686,6169.35
21406,4468.25
23974,5612.22
7710,5014.29
37670,5848.03
31678,4995.24
5998,5014.46
5143,6622.1
22263,5540.24
4287,5517.63
26543,10364.8
10279,5948.44
24831,9738.52
27399,4026.75
29111,7923.7
18839,7967.53
23975,7575.52
11135,6747.35
25687,8438.25
19695,6613.77
30823,7959.65
13703,8637.44
15415,4538.56
33391,3846.18
9423,2810.47
29967,7659.28
17983,6708.81
14559,11756.7
35959,7651.96
2575,9692.86
8567,7176.57
32535,7816.88
6855,7433.37
863,8654.22
3431,3563.26
39383,3621.81
23119,7139.14
21407,4479.37
20551,6942.81
40239,5832.78
