"Id","Sales"
1,4100.25
24825,4594.03
5993,3064.53
37665,5331.58
18833,3667.47
12841,5390.16
19689,3474.94
857,4397.43
15409,4862.58
38521,5928.82
13697,5063.74
7705,3207.47
39377,5731.48
20545,3383.8
1713,4401.84
16265,3971.48
33385,4874.42
27393,5243.8
2569,5149.13
40233,5059.44
21401,4322.79
35953,4604.05
34241,3898.93
3425,4722.86
22257,3847.75
9417,3958.89
30817,3522.45
10273,4231.66
35097,4230.63
23113,3956.77
4281,4080.81
14553,5919.22
8561,3615.11
29961,3656.34
25681,4809.56
5137,3544.68
23969,4415.43
36809,4834.77
17977,3651.72
26537,5154.42
11985,4676.8
6849,3226.91
17121,3357.5
29105,3762.84
32529,4188.18
11129,4909.5
31673,3619.53
28249,4230.4
23970,7504.34
1714,9552.13
24826,8260.36
18834,5549.24
38522,10142.2
5994,5611.52
35954,7560.54
2,7423.41
39378,3381.49
4282,3877.53
29106,5901.91
8562,6574.6
9418,3223.78
25682,8501.55
19690,5365.48
34242,3914.46
16266,4190.85
22258,3377.71
26538,9664.79
20546,4759.51
10274,4171.18
30818,5831.58
37666,8793.28
33386,4073.29
14554,10594.9
858,8520.59
21402,3855.57
2570,9580.87
11130,7400.86
5138,5543.75
40234,4004.63
32530,5810.02
36810,8156.51
11986,7507.65
15410,3780.76
35098,7497.6
29962,6089.6
23114,6961.54
17978,5486.99
31674,5890.98
28250,3423.99
6850,5968.65
13698,9181.57
27394,4256.92
7706,5769.95
17122,5648.53
12842,8264.45
3426,3918.55
4283,6523.04
23971,9692.45
24827,10487.6
1715,10770.6
8563,9989.67
5995,8391.88
29107,10819.1
38523,14303.6
34243,7869.3
22259,6708.67
35955,10216
3,8581.76
20547,8821.62
39379,5644.11
16267,8644.02
26539,13308
23115,10507.5
18835,9711.78
25683,11892.2
37667,12490.3
859,9356.03
17123,11119.2
5139,8750.18
19691,9761.07
9419,4053.3
7707,9334.14
11987,8930.17
10275,6907.5
35099,11051.4
33387,5750.75
14555,12899.6
21403,4952.7
2571,12129.9
11131,9849.96
29963,9793.07
15411,5592.51
28251,6680.29
32531,11273.2
13699,12211.6
36811,10687
30819,9864.13
40235,8712.83
6851,8386.11
12843,10706.8
27395,5824.71
17979,9645.8
3427,4328.24
31675,10893
860,7427.15
24828,7088.69
5996,5778.76
4284,3607.55
26540,9081.39
23972,7827.11
1716,8445.25
28252,3254.87
4,7864.93
23116,6265.82
37668,7704.33
16268,4296.66
35956,7811.04
11132,6312.87
19692,5157.43
5140,5119.39
22260,3146.14
32532,6136.51
11988,7739.08
30820,5102.17
39380,2978.25
10276,3472.77
33388,3041.84
14556,10716.2
40236,3661.23
25684,7645.68
6852,5185.62
17124,5345.8
34244,3297.37
15412,3960.13
3428,3314.3
20548,5440.98
9420,2701.52
17980,5888.49
21404,3115.87
35100,6639.73
7708,5214.87
8564,5960.98
29108,5160.12
2572,10314.4
29964,6058.05
36812,6974.93
38524,9400.87
27396,3550.84
13700,8761.62
31676,5351.5
12844,7879.68
18836,5020.71
16269,7387.64
23973,8336.6
4285,5799.84
11989,7651.98
11133,7980.85
861,7719.96
23117,7771.96
1717,8373.75
5997,5954.96
5,6943.62
17125,6611.84
34245,6335.15
22261,6121.34
21405,4008.2
26541,11431.1
9421,3502.47
30821,5850.36
10277,6381.64
35101,7697.39
33389,4379.86
35957,7842.64
5141,5904.59
12845,8772.4
6853,6084.04
36813,8067.9
20549,6902.99
3429,3774.07
32533,7118.19
2573,10776.4
8565,7970.71
24829,8713.64
29109,6576.86
18837,6244.09
25685,9233.31
15413,4291.58
40237,6911.05
38525,11521.2
7709,5979.98
17981,6036.62
39381,4600.9
27397,4524.77
29965,5398.83
31677,5723.35
19693,6065.74
