"Id","Sales"
1,3953.99
24825,4670.18
5993,3139.22
37665,5040.07
18833,3579.58
12841,5493.75
19689,3548.2
857,4150.71
15409,4977.25
38521,6007.32
13697,5158.22
7705,3377.68
39377,5747.86
20545,3989
1713,4514.59
16265,3796.04
33385,4418.47
27393,4613.15
2569,5581.53
40233,4880.65
21401,4743.61
35953,4498.52
34241,4176.39
3425,4630.26
22257,3887.26
9417,3834.41
30817,3585.24
10273,4150.07
35097,4453.47
23113,4208.37
4281,3996.84
14553,6532.14
8561,3995.17
29961,3723.73
25681,4882.35
5137,3255.8
23969,4342.89
36809,5003.58
17977,3230.78
26537,5530.54
11985,4949.55
6849,3354.88
17121,3953.19
29105,4086.29
32529,3892.83
11129,4498.64
31673,3605.1
28249,4534.53
23970,7441.42
1714,8979.05
24826,8328.83
18834,5299.1
38522,10419.9
5994,5696.29
35954,7557.15
2,7387.6
39378,3803.11
4282,3736.57
29106,5982.03
8562,5606.43
9418,3400.11
25682,8971.14
19690,5145.18
34242,4021.89
16266,4273.58
22258,3568.46
26538,10477
20546,4852.38
10274,3873.67
30818,6017.67
37666,8848.13
33386,3802.12
14554,12470.8
858,8050.6
21402,3804.85
2570,9781.2
11130,7461.09
5138,5428.08
40234,4080.53
32530,5686.9
36810,7975.6
11986,7659.43
15410,4108.15
35098,7023.39
29962,4488.76
23114,7340.44
17978,5350.63
31674,5758.14
28250,3859.3
6850,6013.23
13698,8940.08
27394,3704.67
7706,5920.84
17122,6198.8
12842,8781.45
3426,3692.5
4283,6000.18
23971,11161.9
24827,11478.3
1715,10884.1
8563,8712.46
5995,7387.28
29107,10595.2
38523,15292.4
34243,7521.63
22259,6393.94
35955,11211.1
3,8773.41
20547,8383.25
39379,5971.16
16267,7017.99
26539,13721
23115,11205.6
18835,8656.75
25683,12416.5
37667,12290.3
859,9175.88
17123,10035.8
5139,8135.65
19691,9195.68
9419,4029.16
7707,8904.02
11987,9948.91
10275,6288.2
35099,11292
33387,5981.02
14555,16289.5
21403,5704.08
2571,12262.2
11131,10273.6
29963,9845.19
15411,6224.03
28251,7122.45
32531,10436
13699,13170.8
36811,11153.1
30819,9166.42
40235,7602.21
6851,7587.25
12843,10333.9
27395,6240.05
17979,8756.92
3427,4675.97
31675,10270.8
860,7315.64
24828,6970.18
5996,6141.64
4284,3530.17
26540,9041.89
23972,7722.27
1716,8371.87
28252,3305.48
4,7906.76
23116,6237.35
37668,7356.31
16268,3783.74
35956,7479.75
11132,6040.1
19692,5116.27
5140,4940.79
22260,3234.51
32532,5868.75
11988,8020.82
30820,5119.94
39380,3669.22
10276,3528.9
33388,3295.25
14556,10932.5
40236,3345.61
25684,7691.16
6852,5203.66
17124,5376.86
34244,3519.72
15412,4237.45
3428,3436.21
20548,4879.47
9420,3066.47
17980,5439.06
21404,3467.5
35100,6203.45
7708,5432.16
8564,5976.02
29108,5026.21
2572,10023.9
29964,6263.62
36812,6635.89
38524,9475.55
27396,3655.52
13700,8662.93
31676,5316.52
12844,7612.76
18836,5101.79
16269,6164.02
23973,7837.37
4285,5696.46
11989,7990.35
11133,7937.79
861,7448.94
23117,7375.71
1717,8375.67
5997,5848.67
5,7018.06
17125,6713.63
34245,6375.16
22261,5709.05
21405,4718.7
26541,11551.1
9421,4432.76
30821,6060.69
10277,6236.47
35101,7562.01
33389,4555.48
35957,7453.16
5141,5928.11
12845,8565.48
6853,6213.02
36813,7583.74
20549,5452.78
3429,4811.43
32533,6809.79
2573,10354
8565,6991.53
24829,8469.11
29109,6707.32
18837,5543.72
25685,8962.3
15413,5010.58
40237,6123.83
38525,11507
7709,6248.73
17981,5624.3
39381,4959.7
27397,4982.85
29965,4574.97
31677,5900.62
19693,5755.41
14557,12141.5
28253,6314.47
13701,9287.68
37669,8327.74
24830,5749.78
34246,4897.68
35102,5864.7
10278,5085.35
20550,4382.79
5142,5340.55
16270,4431.13
22262,4438.09
15414,4745.72
30822,4915.78
11990,6272.21
6,5954.03
11134,5810.61
8566,5727.38
862,6002.58
29966,5204.9
13702,6349.3
17126,5397.49
26542,7070.98
39382,4776.86
1718,6733.74
17982,4556.47
33390,4393.39
27398,4446.8
29110,5679.43
2574,7954.96
19694,4747.95
40238,5141.72
35958,5725.67
3430,4527.8
28254,4993.92
9422,4053.83
32534,5608.68
36814,5467.84
18838,4638.92
23118,6016.21
4286,4864.56
14558,8355.37
38526,7683.18
12846,5947.22
6854,5149.17
25686,6223.58
21406,4594.71
23974,5935.81
7710,5265.72
37670,5977.83
31678,4989.46
5998,5145.95
5143,6186.18
22263,5638.84
4287,5482.44
26543,10022.9
10279,5694.69
24831,9252.32
27399,5198.1
29111,7338.88
18839,6718.36
23975,7606.51
11135,7340.7
25687,8387.5
19695,6580.19
30823,7341.05
13703,9306.04
15415,4761.61
33391,4492.21
9423,3201.27
29967,7067.72
17983,6364.71
14559,12069
35959,7443.8
2575,9567.3
8567,6844.81
32535,7986.63
6855,6931.55
863,8377.79
3431,3562.73
39383,5012.68
23119,7064.38
21407,5893.12
20551,8327.78
40239,6042.1
16271,6576.38
7711,6662.76
37671,8344.56
12847,9308.81
28255,6040.23
31679,7107.29
5999,6559.65
36815,8826.32
35103,7605.79
17127,7453.19
1719,8501.84
11991,7973.66
34247,6166.44
7,7067.19
38527,10984.1
33392,4942.62
26544,11114.7
15416,5533.35
23120,8153.11
9424,4443.55
10280,5633.95
3432,5498.12
22264,5733.72
35960,8288.02
13704,8145.6
27400,5296.61
24832,9451.96
28256,6025.11
25688,9615.81
4288,5677.42
2576,11004.8
7712,6037.01
6856,6385.65
30824,6247.57
5144,5809.64
11136,7552.83
39384,4350.18
14560,13687.1
21408,5335.87
35104,7887.37
40240,5171.08
31680,6225.81
864,8940
20552,7004.57
8568,6208.5
23976,8531.26
29968,6430.18
36816,9102.44
38528,12248.4
17128,6123.3
34248,5991.8
16272,6009.95
29112,6639.25
8,8036.59
32536,6714.39
12848,8892.59
11992,7945.74
17984,5937.53
6000,6033.07
19696,5838.25
18840,5890.88
37672,8724.23
1720,9398.28
9425,3826.45
23121,5721.93
7713,2905.3
22265,4002.49
23977,6428.94
13705,6965.2
24833,6890.49
5145,3509.71
35105,5954.89
3433,4526.4
30825,3728.19
10281,4181.69
34249,4622.7
28257,5136.89
33393,4712.22
11137,5867.28
15417,4420.17
865,6136.03
35961,6258.15
25689,6592.15
27401,4799.05
4289,4319.47
39385,5408.7
38529,8201.69
20553,3366.87
36817,6527.45
2577,7931.34
29969,4284.35
32537,3616.94
37673,6215.81
19697,3412.1
14561,9630.5
21409,4410.23
12849,6829.39
40241,4452.32
18841,3571.76
31681,3475.91
16273,4332.39
26545,7658.82
29113,4533.5
17985,3722.91
8569,3393.41
11993,5895.97
1721,6542.33
6857,3352.3
6001,3429.08
17129,3593.46
9,5433.03
23122,5847.34
39386,3555.61
35106,5465.14
13706,6273.56
24834,5940.24
36818,5733.72
8570,5059.94
3434,3611.96
4290,3254.15
27402,3663.79
26546,7917.43
19698,4265.67
5146,4540.12
40242,3111.66
2578,7343.41
29970,3959.59
33394,3403.47
30826,4682.94
15418,3624.55
25690,6652.05
28258,3140.1
38530,7572.07
9426,3070.33
32538,5230.21
6002,4714.83
31682,4687.07
37674,6378.73
35962,5788.14
21410,3468.87
34250,3370.35
22266,3065.89
17130,4895.21
29114,4738.82
866,5596.19
16274,3159.81
7714,4761.7
14562,9337.34
10282,3452.36
18842,4467.92
17986,4342.19
6858,4757.79
1722,6312.22
11138,5823.27
23978,6015.8
20554,5190.29
10,5363.69
11994,5783.2
12850,6257.7
3435,3878.84
8571,5729.05
33395,4111.62
32539,6176.02
5147,5859.33
30827,5698.8
2579,9464.35
25691,7952.9
19699,5236.15
7715,5718.29
22267,5216.71
35107,7214.95
16275,6656.24
867,6863.83
23123,7427.19
9427,3322.73
28259,6015.55
10283,5216.85
29115,6531.55
4291,5066.25
21411,4016.7
34251,6115.4
11139,7051.05
17131,6652.32
36819,7262.18
26547,9245.8
18843,5418.66
13707,7502.8
39387,3700.96
37675,7324.07
11995,6781.26
6003,5651.66
14563,12459.8
23979,7241.76
40243,5379.57
20555,5244.3
35963,7058.58
29971,6310.36
15419,4217.95
6859,5557.86
38531,9908.74
12851,7310.64
27403,4222.29
17987,5758.2
24835,7613.6
11,6391.72
1723,7498.56
31683,5704.03
8572,7678.82
22268,4972.72
23124,7789.43
33396,3884.45
40244,4895.01
3436,4141.08
7716,6461.04
13708,9353.93
5148,6814.4
28260,5505.86
2580,11504.1
29972,7002.42
9428,3429.3
20556,5998.87
36820,8451.47
35964,8218.25
23980,7881.27
15420,3931.88
6860,6857.94
32540,7667.9
19700,6313.15
39388,3721.17
35108,8206.6
10284,5308.26
29116,7331.94
16276,5205.34
12,7808.92
21412,3790.23
4292,5298.52
11140,8124.35
17132,7231.93
12852,8663.53
26548,10485.5
868,8545.98
30828,6551.31
27404,3954.87
24836,8343
31684,6857.99
6004,6900.2
34252,5777.41
14564,11681.7
18844,6203.74
37676,8815.57
38532,11553.8
17988,6245.83
1724,9644.64
11996,8212.11
25692,8855.95
21413,3487.17
24837,8242.54
3437,3859.1
9429,3461.97
23981,7642.04
35109,6901.8
39389,3149.33
4293,4336.67
7717,6348.17
34253,4636.09
15421,4199.64
22269,4086.57
28261,4545.27
26549,11213.3
13709,7514.94
36821,7028.3
23125,7510.3
16277,4927.68
29117,6797.18
40245,4002.7
14565,10804.7
35965,7038.36
11141,7534.9
17133,7090.82
8573,6720.15
32541,6254.57
5149,6014.47
30829,6290.98
20557,5195.8
37677,7433.91
10285,4570.83
11997,7661.9
25693,8835.46
12853,7793.47
29973,5539.5
2581,10274.4
19701,5835.72
27405,3907.33
6861,6222.86
38533,10892.2
33397,3480.07
13,7015.78
1725,8434.02
869,7347.14
31685,5707.14
17989,6141.08
6005,6129.26
18845,5666.98
5150,8078.94
3438,5964.27
