"Id","Sales"
1,4169.4
24825,4353.6
5993,3528.6
37665,4821.57
18833,3669.29
12841,5427.1
19689,3439.96
857,4312.52
15409,3991.68
38521,5806.41
13697,5047.51
7705,3726.06
39377,4483.29
20545,3871.79
1713,4601.79
16265,4251.36
33385,3785.02
27393,4274.39
2569,5048.9
40233,4909.47
21401,3537.76
35953,4510.11
34241,3975.94
3425,4167.24
22257,3958.16
9417,3568.82
30817,3585.97
10273,4204.08
35097,4434.05
23113,4233.33
4281,4060.67
14553,5770.32
8561,4113.67
29961,2990.9
25681,4861.74
5137,3595.11
23969,4508.49
36809,4960.66
17977,3566.2
26537,5237.01
11985,4811.68
6849,3580.59
17121,3716.27
29105,3840.83
32529,3904.35
11129,4921.22
31673,3532.12
28249,4398.66
23970,7422.17
1714,8995.38
24826,7979.17
18834,5999.22
38522,9798.43
5994,5795.86
35954,7832.59
2,7146.11
39378,3940.54
4282,3875.21
29106,5505.23
8562,6178.73
9418,2896.41
25682,8597.22
19690,4835.66
34242,3930.6
16266,4383.42
22258,3533.55
26538,9627.28
20546,5441.06
10274,4154.62
30818,5587.28
37666,8846.31
33386,3403.39
14554,12087.7
858,8238.42
21402,3537.87
2570,9903.13
11130,7755.29
5138,5291.54
40234,4718.73
32530,6325.62
36810,8722.26
11986,7535.63
15410,4107.95
35098,7862.25
29962,4918.26
23114,6824.88
17978,5611.89
31674,6019.23
28250,3823.77
6850,5857.1
13698,9295.74
27394,3150.81
7706,5738.55
17122,6216.94
12842,8507.02
3426,3601.52
4283,6214.51
23971,10893.6
24827,11171.2
1715,11235.9
8563,9266.33
5995,8061.14
29107,10377.4
38523,14772.3
34243,7925.39
22259,7093.12
35955,11345.5
3,8816.1
20547,9312.53
39379,4906.83
16267,8875.42
26539,13647.5
23115,10966.5
18835,9634.86
25683,12745.1
37667,12945.2
859,9206.39
17123,10563
5139,7985.62
19691,8715.44
9419,3908.71
7707,8676.86
11987,9447.02
10275,6434.63
35099,11478.4
33387,4850.42
14555,15161
21403,4515.57
2571,12019
11131,9800.02
29963,8315.93
15411,4940.2
28251,7555.38
32531,10694.6
13699,12756.7
36811,11288.8
30819,9620.78
40235,8925.64
6851,7687.93
12843,10593.2
27395,5241.74
17979,9584.95
3427,4268.08
31675,10408.1
860,7077.15
24828,6792.85
5996,6068.43
4284,3555.52
26540,8919.26
23972,7438.14
1716,8039.19
28252,3595.81
4,7620.03
23116,5937.73
37668,7213.59
16268,4289.79
35956,7747.43
11132,6196.67
19692,4551.4
5140,5214.14
22260,3279.86
32532,5828.92
11988,7929.89
30820,5057.44
39380,2735.01
10276,3884.57
33388,2418.5
14556,10550.5
40236,3990.23
25684,7521.14
6852,5312.76
17124,5149.18
34244,3573.47
15412,3452.1
3428,2534.97
20548,4963.88
9420,2587.41
17980,5784.92
21404,2374.91
35100,6086.94
7708,5650.1
8564,6038.41
29108,5067.09
2572,9600.93
29964,4959.48
36812,7062.75
38524,9120.67
27396,2630.24
13700,8854.81
31676,5218.69
12844,7494.29
18836,4921.83
16269,6460.15
23973,8337.96
4285,6032.09
11989,8500.42
11133,7552.93
861,7380.38
23117,7369.08
1717,8005.4
5997,5881.44
5,7172.22
17125,6551.04
34245,6776.34
22261,5921.14
21405,3139.9
26541,10818
9421,2924.7
30821,5990.87
10277,6325.87
35101,7347.68
33389,3401.53
35957,7665.77
5141,5834.94
12845,9033.62
6853,6083.45
36813,7628.77
20549,6219.23
3429,3276.1
32533,6892.22
2573,10418.1
8565,7588.9
24829,8408.18
29109,6249.62
