"Id","Sales"
1,3984.54
24825,4366.64
5993,3351.76
37665,4967.26
18833,3541.54
12841,4854.67
19689,3239.04
857,4133.86
15409,4649.38
38521,5683.13
13697,4856.86
7705,3428.88
39377,5492.39
20545,3587.84
1713,4644.71
16265,4123.34
33385,4229.92
27393,4435.67
2569,4904.25
40233,5359.26
21401,4008.02
35953,4284.67
34241,3998.28
3425,3919.65
22257,3588.54
9417,3116.56
30817,3380.23
10273,3816.75
35097,4182.28
23113,4006.68
4281,4093.31
14553,5599.38
8561,3747.96
29961,3538.04
25681,4637.51
5137,3472.85
23969,4291.91
36809,4793.54
17977,3499.21
26537,5118.55
11985,4618
6849,3387.04
17121,3748.8
29105,3674.82
32529,3926.83
11129,4356.72
31673,3422.04
28249,4145.16
23970,7266.44
1714,9069.41
24826,8373.7
18834,5661.96
38522,9924.81
5994,5479.77
35954,7329.14
2,7352.56
39378,4081.27
4282,3828.22
29106,5624.76
8562,5350.83
9418,2485.69
25682,8835.02
19690,5293.91
34242,3785
16266,4400.43
22258,3674.69
26538,9443.9
20546,4896.14
10274,3611.21
30818,6047.6
37666,8358.12
33386,3372.66
14554,11994.6
858,7948.06
21402,3857.21
2570,9619.6
11130,7062.56
5138,5741.07
40234,4514.41
32530,5779.73
36810,8004.37
11986,7512.79
15410,4388.91
35098,7019.47
29962,5667.47
23114,6929.35
17978,5790.59
31674,5694.48
28250,3592.71
6850,5736.52
13698,9015.1
27394,3864.23
7706,5921.07
17122,6451.52
12842,8645.35
3426,3000.64
4283,5855.57
23971,10803.6
24827,11412
1715,11056.9
8563,8469.54
5995,7238.51
29107,9361.22
38523,15224
34243,7231.62
22259,6626.45
35955,10707.7
3,8774.92
20547,9170.67
39379,4978.54
16267,7292.68
26539,14376.9
23115,11293.9
18835,8696.88
25683,12759.4
37667,12039.4
859,9033.17
17123,9896.9
5139,8135.76
19691,8261.72
9419,3627.75
7707,8170.3
11987,8661.5
10275,5778.99
35099,10981.2
33387,4623.15
14555,15918.3
21403,4846.96
2571,11978.3
11131,8464.99
29963,8729.79
15411,5265.35
28251,6738.77
32531,10323.1
13699,12208.3
36811,10568.7
30819,8930.03
40235,8293.02
6851,7455.69
12843,10638.6
27395,4879.66
17979,8496.82
3427,3791.97
31675,9365.83
860,7295.71
24828,6866.29
5996,5649.51
4284,3386.28
26540,9124.37
23972,7651.89
1716,8437.76
28252,3154.52
4,7623.12
23116,5910.25
37668,7622.28
16268,3759.11
35956,7313.36
11132,6237.62
19692,4966.91
5140,5441.3
22260,3096.43
32532,5664.36
11988,7475.69
30820,5085.81
39380,3822.8
10276,3169.07
33388,3230.07
14556,10777.2
40236,3812.99
25684,7437.08
6852,5016.43
17124,5193.7
34244,3321.79
15412,4417.06
3428,3363.74
20548,5234.17
9420,2419.47
17980,5692.89
21404,3439.41
35100,6191.98
7708,5401.49
8564,5689.25
29108,4873.27
2572,9513.82
29964,5800.04
36812,6771.93
38524,9176.65
27396,3509.33
13700,8605.25
31676,5364.73
12844,7753.69
18836,4771.77
16269,6732.06
23973,7916.66
4285,6047.01
11989,7185.1
11133,6935.17
861,7437.25
23117,7929.31
1717,8498.92
5997,5836.05
5,7430.28
17125,6775.01
34245,6264.18
22261,5951.51
21405,3724.58
26541,13131.9
9421,2508.16
30821,6092.83
10277,5889.03
35101,7279.56
33389,3371.01
35957,7801.44
5141,6130.54
12845,8886.66
6853,5990.98
36813,7713.88
20549,6925.47
3429,3206.79
32533,7115.86
2573,10469.4
8565,7383
24829,8518.88
29109,6194.27
18837,6287.44
25685,9525.98
15413,4279.85
40237,6994.96
38525,12170.6
7709,6523.31
17981,6284.02
39381,4171.05
27397,4102.18
29965,6288.36
31677,6197.73
19693,5957.81
14557,12533
28253,6477.05
13701,9471.91
37669,8462.71
24830,5772.14
34246,4812.53
35102,5835.78
10278,4385.22
20550,4994.98
