"Id","Sales"
1,3956.47
24825,4455.41
5993,3502.91
37665,4937.02
18833,3490.35
12841,5562.54
19689,3268.06
857,4296.35
15409,5515.59
38521,5350.59
13697,5046.61
7705,3459.53
39377,6082.36
20545,3613.11
1713,4596.26
16265,4629.42
33385,5697.77
27393,5928.77
2569,4867.36
40233,5333.22
21401,5297.49
35953,4266.17
34241,3963.92
3425,4925.28
22257,4109
9417,5354.05
30817,3486.91
10273,4247.9
35097,4082.55
23113,3970.69
4281,3981.96
14553,5090
8561,3814.75
29961,3544.16
25681,5025.05
5137,3611.02
23969,4096.34
36809,4945.31
17977,3519.98
26537,5321.33
11985,5023.37
6849,3538.23
17121,3705.58
29105,3821.23
32529,4025.88
11129,4380.06
31673,3494.39
28249,4631.38
23970,7239.84
1714,9327.68
24826,8862.56
18834,5468.07
38522,9755.27
5994,5690.13
35954,7567.68
2,7375.06
39378,3273.72
4282,3591.54
29106,5481.81
8562,6148.32
9418,2979.85
25682,9227.37
19690,5540.58
34242,3921.94
16266,4468.7
22258,3405.68
26538,10009.2
20546,5125.86
10274,4156.42
30818,5552.58
37666,8848.85
33386,3185.34
14554,11755.6
858,8544.07
21402,2879.3
2570,10383.3
11130,7391.04
5138,5377.99
40234,4145.59
32530,5704.04
36810,8523.57
11986,8077.82
15410,2677.69
35098,7348.82
29962,4812.48
23114,6753.41
17978,5466.35
31674,5962.04
28250,3717.19
6850,5698.89
13698,9246.74
27394,3049.07
7706,5807.15
17122,6138.17
12842,9320.9
3426,2728.74
4283,6129.99
23971,10156.6
24827,10542.8
1715,11839.5
8563,9357.34
5995,7992.94
29107,9264.72
38523,15861.1
34243,7684.28
22259,6845.2
35955,10507
3,8897.43
20547,10031.9
39379,4740.64
16267,8252.18
26539,15059
23115,10606.4
18835,8502.98
25683,12517.6
37667,12484.7
859,9890.63
17123,11115.4
5139,8479.38
19691,8805.38
9419,3511.18
7707,8897.67
11987,8820.53
10275,5935.29
35099,11329.5
33387,5155.04
14555,14760.9
21403,5372.78
2571,12547
11131,9251.36
29963,8869.25
15411,5086.79
28251,7389.4
32531,10763.3
13699,12942.1
36811,10704.4
30819,9546.47
40235,7858.04
6851,8098.46
12843,11199.6
27395,5202.34
17979,8975.18
3427,3874.77
31675,10589.9
860,7566.13
24828,6995.57
5996,6272.95
4284,3537.65
26540,9605.48
23972,7529.47
1716,8376.89
28252,3439.28
4,8041.45
23116,6396.71
37668,7444.77
16268,4077.69
35956,7255.27
11132,6201.66
19692,5146.52
5140,5423.22
22260,3006.8
32532,6231.78
11988,8124.45
30820,5244.06
39380,4449.09
10276,3457.61
33388,5231.74
14556,10289.3
40236,3371
25684,7448.6
6852,5356.38
17124,5361.59
34244,3309.81
15412,6194.32
3428,4406.9
20548,5846.71
9420,3990.94
17980,5808.65
21404,5298.14
35100,6422.91
7708,5630.01
8564,6293.54
29108,4524.5
2572,10268.7
29964,5970.91
36812,6805.87
38524,9709.27
27396,5182.95
13700,9166.21
31676,5703.29
12844,7992.1
18836,5114.44
16269,6803.27
23973,7583.53
4285,6152.82
11989,7468.45
11133,7966.77
861,7957.4
23117,7566.89
1717,8775.04
5997,6224.51
5,7376.44
17125,6919.83
34245,6362.68
22261,5933.51
21405,6774
26541,11676.4
9421,7102.95
30821,6027
10277,6492.79
35101,7429.68
33389,7413.69
35957,7626.69
5141,6062.31
12845,8764.38
6853,6113.74
36813,7651.76
20549,6631.75
3429,6152.52
32533,6973.86
2573,11551.4
8565,7268.24
24829,8336.84
29109,6479.68
18837,6107.27
25685,9195.04
