"Id","Sales"
1,4306.88
24825,4492.94
5993,3371.94
37665,5321.15
18833,3711.06
12841,5106.91
19689,3379.55
857,4301.78
15409,7518.98
38521,5837.88
13697,5218.01
7705,3390.5
39377,7981.46
20545,4182.96
1713,4688.12
16265,4754.15
33385,7061.16
27393,8131.42
2569,5217.32
40233,5209.28
21401,7392.51
35953,4766.67
34241,3821.07
3425,6513.93
22257,4117.68
9417,5541.79
30817,3734.65
10273,3934.06
35097,4674.5
23113,4092.61
4281,3906.01
14553,6587.8
8561,3608.78
29961,3486.38
25681,5180.61
5137,3610.9
23969,4477.08
36809,5019.5
17977,3832.07
26537,6093.96
11985,4755.64
6849,3481.45
17121,4113.37
29105,4070.39
32529,3648.09
11129,4918.82
31673,3554.66
28249,4507.45
23970,7428.6
1714,9485.4
24826,8416.73
18834,5701.86
38522,9875.12
5994,5589.61
35954,8168.28
2,7218.48
39378,4711.11
4282,3780.73
29106,5902.61
8562,6316.44
9418,3774.02
25682,9024.22
19690,5291.04
34242,3814.73
16266,4461.28
22258,3418.41
26538,9914.6
20546,5535.52
10274,3997.72
30818,5995.85
37666,9019.81
33386,4960.92
14554,11761.7
858,8451.31
21402,4886.88
2570,10052.1
11130,7739.51
5138,5839.42
40234,4203.79
32530,5687.22
36810,8736.97
11986,7580.92
15410,4263.08
35098,7255.2
29962,5399.67
23114,6888.95
17978,5587.53
31674,6110.93
28250,3760.26
6850,6010.01
13698,8517.78
27394,4915.67
7706,6095.16
17122,6171.02
12842,8457.66
3426,4077.39
4283,6417.08
23971,10327.7
24827,11242.1
1715,11785.8
8563,9074.5
5995,8073.87
29107,10685.3
38523,15296.7
34243,7614.05
22259,6565.92
35955,11152.6
3,8952.26
20547,9941.97
39379,4456.13
16267,8160.62
26539,14560.5
23115,10901.4
18835,8716.08
25683,12741.6
37667,11883.8
859,9644.61
17123,11184.8
5139,8525.55
19691,9651.94
9419,3453.97
7707,9182.61
11987,9725.74
10275,6254.49
35099,11402.1
33387,4673.55
14555,15090.4
21403,4651.34
2571,12392.2
11131,10669
29963,9059.37
15411,4573.6
28251,7678.93
32531,10264.5
13699,13063
36811,11706.6
30819,9311.55
40235,7704.81
6851,8337.8
12843,10039.6
27395,4913.47
17979,9600.16
3427,3869.72
31675,9930.91
860,7428.14
24828,6996.97
5996,6036.65
4284,3506.54
26540,9150.23
23972,7728.77
1716,8262.06
28252,3545.52
4,7798.89
23116,6103.08
37668,7269.19
16268,4087.34
35956,7670.14
11132,6432.57
19692,4854.01
5140,5498.69
22260,3018.42
32532,5295.77
11988,7732.12
30820,4909.56
39380,4414.59
10276,3380.01
33388,3801.23
14556,10554.8
40236,3611.2
25684,7509.85
6852,5215.31
17124,5303.89
34244,3347.9
15412,5230.94
3428,4328.59
20548,5513.71
9420,3909.77
17980,5966.28
21404,4217.08
35100,6076.25
7708,5487.3
8564,5953.24
29108,5133.97
2572,9857.63
29964,5332.51
36812,7014.03
38524,9228.33
27396,4477.66
13700,8431.73
31676,5115.58
12844,7370.68
18836,4848.74
16269,6866.56
23973,8267.78
4285,6099.12
11989,8178.13
11133,8164.89
861,7860.68
23117,7607.37
1717,8592.57
5997,6035.22
5,7181.52
17125,7062.69
34245,6611.86
22261,5901.35
21405,4810.46
26541,11502.1
9421,3772.59
30821,6279.67
10277,6371.27
35101,7520.08
33389,4732.5
35957,7981.4
5141,6308.97
12845,8375.42
6853,6332.36
36813,8139.57
20549,6086.41
3429,3867.2
32533,6627.92
2573,10718
8565,7385.91
24829,8207.75
29109,6633.75
18837,6519.79
25685,9095.3
15413,5646.64
40237,6820.39
38525,12674.9
7709,6704.35
17981,6342.59
39381,4668.52
27397,4837.36
29965,5841.66
31677,6109.73
